"","event_date","event_type","country"
"20412",2024-02-25,"Protests","Germany"
"20413",2024-02-25,"Protests","Germany"
"20414",2024-02-25,"Protests","Germany"
"20415",2024-02-25,"Protests","Germany"
"20416",2024-02-25,"Protests","Germany"
"20417",2024-02-25,"Protests","Germany"
"20418",2024-02-25,"Protests","Germany"
"20419",2024-02-25,"Protests","Germany"
"20420",2024-02-25,"Protests","Germany"
"20421",2024-02-25,"Protests","Germany"
"20422",2024-02-25,"Protests","Germany"
"20423",2024-02-25,"Protests","Germany"
"20424",2024-02-25,"Protests","Germany"
"20425",2024-02-25,"Protests","Germany"
"20426",2024-02-25,"Protests","Germany"
"20427",2024-02-25,"Protests","Germany"
"20428",2024-02-25,"Protests","Germany"
"20429",2024-02-25,"Protests","Germany"
"20430",2024-02-25,"Protests","Germany"
"20431",2024-02-25,"Protests","Germany"
"20432",2024-02-25,"Protests","Germany"
"20433",2024-02-25,"Protests","Germany"
"20434",2024-02-25,"Protests","Germany"
"20435",2024-02-25,"Protests","Germany"
"20436",2024-02-25,"Protests","Germany"
"20437",2024-02-26,"Protests","Germany"
"20438",2024-02-26,"Protests","Germany"
"20439",2024-02-26,"Protests","Germany"
"20440",2024-02-26,"Protests","Germany"
"20441",2024-02-26,"Protests","Germany"
"20442",2024-02-26,"Protests","Germany"
"20443",2024-02-26,"Protests","Germany"
"20444",2024-02-26,"Protests","Germany"
"20445",2024-02-26,"Protests","Germany"
"20446",2024-02-26,"Protests","Germany"
"20447",2024-02-26,"Protests","Germany"
"20448",2024-02-27,"Protests","Germany"
"20449",2024-02-27,"Protests","Germany"
"20450",2024-02-27,"Protests","Germany"
"20451",2024-02-27,"Protests","Germany"
"20452",2024-02-27,"Protests","Germany"
"20453",2024-02-27,"Strategic developments","Germany"
"20454",2024-02-28,"Protests","Germany"
"20455",2024-02-28,"Protests","Germany"
"20456",2024-02-28,"Protests","Germany"
"20457",2024-02-28,"Protests","Germany"
"20458",2024-02-28,"Strategic developments","Germany"
"20459",2024-02-29,"Protests","Germany"
"20460",2024-02-29,"Protests","Germany"
"20461",2024-02-29,"Strategic developments","Germany"
"20462",2024-02-29,"Protests","Germany"
"20463",2024-02-29,"Protests","Germany"
"20464",2024-03-01,"Protests","Germany"
"20465",2024-03-01,"Protests","Germany"
"20466",2024-03-01,"Protests","Germany"
"20467",2024-03-01,"Protests","Germany"
"20468",2024-03-01,"Protests","Germany"
"20469",2024-03-01,"Protests","Germany"
"20470",2024-03-01,"Protests","Germany"
"20471",2024-03-01,"Protests","Germany"
"20472",2024-03-01,"Protests","Germany"
"20473",2024-03-01,"Protests","Germany"
"20474",2024-03-01,"Protests","Germany"
"20475",2024-03-01,"Protests","Germany"
"20476",2024-03-01,"Protests","Germany"
"20477",2024-03-01,"Protests","Germany"
"20478",2024-03-01,"Protests","Germany"
"20479",2024-03-01,"Protests","Germany"
"20480",2024-03-01,"Protests","Germany"
"20481",2024-03-01,"Protests","Germany"
"20482",2024-03-01,"Protests","Germany"
"20483",2024-03-01,"Protests","Germany"
"20484",2024-03-01,"Protests","Germany"
"20485",2024-03-01,"Protests","Germany"
"20486",2024-03-01,"Protests","Germany"
"20487",2024-03-01,"Protests","Germany"
"20488",2024-03-01,"Riots","Germany"
"20489",2024-03-01,"Protests","Germany"
"20490",2024-03-01,"Protests","Germany"
"20491",2024-03-01,"Protests","Germany"
"20492",2024-03-01,"Protests","Germany"
"20493",2024-03-01,"Protests","Germany"
"20494",2024-03-01,"Protests","Germany"
"20495",2024-03-01,"Protests","Germany"
"20496",2024-03-01,"Protests","Germany"
"20497",2024-03-01,"Protests","Germany"
"20498",2024-03-01,"Protests","Germany"
"20499",2024-03-01,"Protests","Germany"
"20500",2024-03-02,"Protests","Germany"
"20501",2024-03-02,"Protests","Germany"
"20502",2024-03-02,"Protests","Germany"
"20503",2024-03-02,"Protests","Germany"
"20504",2024-03-02,"Protests","Germany"
"20505",2024-03-02,"Protests","Germany"
"20506",2024-03-02,"Protests","Germany"
"20507",2024-03-02,"Protests","Germany"
"20508",2024-03-02,"Protests","Germany"
"20509",2024-03-02,"Protests","Germany"
"20510",2024-03-02,"Protests","Germany"
"20511",2024-03-02,"Protests","Germany"
"20512",2024-03-02,"Protests","Germany"
"20513",2024-03-02,"Protests","Germany"
"20514",2024-03-02,"Protests","Germany"
"20515",2024-03-02,"Protests","Germany"
"20516",2024-03-02,"Protests","Germany"
"20517",2024-03-02,"Protests","Germany"
"20518",2024-03-02,"Protests","Germany"
"20519",2024-03-02,"Protests","Germany"
"20520",2024-03-02,"Protests","Germany"
"20521",2024-03-02,"Protests","Germany"
"20522",2024-03-02,"Strategic developments","Germany"
"20523",2024-03-02,"Protests","Germany"
"20524",2024-03-02,"Protests","Germany"
"20525",2024-03-02,"Protests","Germany"
"20526",2024-03-02,"Protests","Germany"
"20527",2024-03-02,"Protests","Germany"
"20528",2024-03-02,"Protests","Germany"
"20529",2024-03-02,"Protests","Germany"
"20530",2024-03-02,"Protests","Germany"
"20531",2024-03-02,"Protests","Germany"
"20532",2024-03-02,"Protests","Germany"
"20533",2024-03-02,"Protests","Germany"
"20534",2024-03-02,"Protests","Germany"
"20535",2024-03-02,"Protests","Germany"
"20536",2024-03-02,"Protests","Germany"
"20537",2024-03-02,"Protests","Germany"
"20538",2024-03-02,"Protests","Germany"
"20539",2024-03-02,"Protests","Germany"
"20540",2024-03-02,"Protests","Germany"
"20541",2024-03-02,"Protests","Germany"
"20542",2024-03-03,"Protests","Germany"
"20543",2024-03-03,"Protests","Germany"
"20544",2024-03-03,"Protests","Germany"
"20545",2024-03-03,"Protests","Germany"
"20546",2024-03-03,"Protests","Germany"
"20547",2024-03-03,"Protests","Germany"
"20548",2024-03-03,"Protests","Germany"
"20549",2024-03-03,"Protests","Germany"
"20550",2024-03-03,"Protests","Germany"
"20551",2024-03-03,"Protests","Germany"
"20552",2024-03-03,"Protests","Germany"
"20553",2024-03-03,"Protests","Germany"
"20554",2024-03-03,"Protests","Germany"
"20555",2024-03-03,"Protests","Germany"
"20556",2024-03-03,"Protests","Germany"
"20557",2024-03-03,"Protests","Germany"
"20558",2024-03-03,"Protests","Germany"
"20559",2024-03-03,"Protests","Germany"
"20560",2024-03-03,"Protests","Germany"
"20561",2024-03-03,"Protests","Germany"
"20562",2024-03-03,"Protests","Germany"
"20563",2024-03-04,"Protests","Germany"
"20564",2024-03-04,"Protests","Germany"
"20565",2024-03-04,"Protests","Germany"
"20566",2024-03-04,"Protests","Germany"
"20567",2024-03-04,"Protests","Germany"
"20568",2024-03-04,"Protests","Germany"
"20569",2024-03-04,"Protests","Germany"
"20570",2024-03-04,"Protests","Germany"
"20571",2024-03-04,"Protests","Germany"
"20572",2024-03-04,"Protests","Germany"
"20573",2024-03-04,"Protests","Germany"
"20574",2024-03-05,"Strategic developments","Germany"
"20575",2024-03-05,"Protests","Germany"
"20576",2024-03-05,"Protests","Germany"
"20577",2024-03-05,"Protests","Germany"
"20578",2024-03-05,"Protests","Germany"
"20579",2024-03-06,"Protests","Germany"
"20580",2024-03-06,"Protests","Germany"
"20581",2024-03-06,"Protests","Germany"
"20582",2024-03-07,"Protests","Germany"
"20583",2024-03-07,"Protests","Germany"
"20584",2024-03-07,"Protests","Germany"
"20585",2024-03-07,"Protests","Germany"
"20586",2024-03-08,"Protests","Germany"
"20587",2024-03-08,"Protests","Germany"
"20588",2024-03-08,"Protests","Germany"
"20589",2024-03-08,"Protests","Germany"
"20590",2024-03-08,"Protests","Germany"
"20591",2024-03-08,"Protests","Germany"
"20592",2024-03-08,"Protests","Germany"
"20593",2024-03-08,"Protests","Germany"
"20594",2024-03-08,"Protests","Germany"
"20595",2024-03-08,"Protests","Germany"
"20596",2024-03-08,"Protests","Germany"
"20597",2024-03-08,"Protests","Germany"
"20598",2024-03-08,"Protests","Germany"
"20599",2024-03-08,"Protests","Germany"
"20600",2024-03-08,"Protests","Germany"
"20601",2024-03-08,"Protests","Germany"
"20602",2024-03-08,"Protests","Germany"
"20603",2024-03-08,"Protests","Germany"
"20604",2024-03-08,"Protests","Germany"
"20605",2024-03-08,"Protests","Germany"
"20606",2024-03-08,"Protests","Germany"
"20607",2024-03-08,"Protests","Germany"
"20608",2024-03-08,"Protests","Germany"
"20609",2024-03-08,"Protests","Germany"
"20610",2024-03-08,"Protests","Germany"
"20611",2024-03-08,"Protests","Germany"
"20612",2024-03-09,"Protests","Germany"
"20613",2024-03-09,"Protests","Germany"
"20614",2024-03-09,"Protests","Germany"
"20615",2024-03-09,"Protests","Germany"
"20616",2024-03-09,"Protests","Germany"
"20617",2024-03-09,"Protests","Germany"
"20618",2024-03-09,"Protests","Germany"
"20619",2024-03-09,"Protests","Germany"
"20620",2024-03-09,"Protests","Germany"
"20621",2024-03-09,"Protests","Germany"
"20622",2024-03-10,"Protests","Germany"
"20623",2024-03-10,"Protests","Germany"
"20624",2024-03-10,"Protests","Germany"
"20625",2024-03-10,"Protests","Germany"
"20626",2024-03-10,"Protests","Germany"
"20627",2024-03-10,"Protests","Germany"
"20628",2024-03-10,"Protests","Germany"
"20629",2024-03-10,"Protests","Germany"
"20630",2024-03-10,"Protests","Germany"
"20631",2024-03-10,"Protests","Germany"
"20632",2024-03-10,"Protests","Germany"
"20633",2024-03-10,"Protests","Germany"
"20634",2024-03-10,"Protests","Germany"
"20635",2024-03-10,"Protests","Germany"
"20636",2024-03-10,"Protests","Germany"
"20637",2024-03-10,"Protests","Germany"
"20638",2024-03-10,"Protests","Germany"
"20639",2024-03-10,"Protests","Germany"
"20640",2024-03-11,"Protests","Germany"
"20641",2024-03-11,"Protests","Germany"
"20642",2024-03-11,"Protests","Germany"
"20643",2024-03-11,"Protests","Germany"
"20644",2024-03-11,"Protests","Germany"
"20645",2024-03-11,"Strategic developments","Germany"
"20646",2024-03-11,"Protests","Germany"
"20647",2024-03-12,"Strategic developments","Germany"
"20648",2024-03-12,"Protests","Germany"
"20649",2024-03-12,"Protests","Germany"
"20650",2024-03-12,"Protests","Germany"
"20651",2024-03-13,"Protests","Germany"
"20652",2024-03-13,"Protests","Germany"
"20653",2024-03-13,"Protests","Germany"
"20654",2024-03-13,"Protests","Germany"
"20655",2024-03-13,"Protests","Germany"
"20656",2024-03-13,"Protests","Germany"
"20657",2024-03-13,"Protests","Germany"
"20658",2024-03-13,"Protests","Germany"
"20659",2024-03-13,"Protests","Germany"
"20660",2024-03-13,"Protests","Germany"
"20661",2024-03-13,"Protests","Germany"
"20662",2024-03-13,"Protests","Germany"
"20663",2024-03-13,"Protests","Germany"
"20664",2024-03-13,"Protests","Germany"
"20665",2024-03-13,"Protests","Germany"
"20666",2024-03-13,"Protests","Germany"
"20667",2024-03-13,"Protests","Germany"
"20668",2024-03-13,"Protests","Germany"
"20669",2024-03-13,"Protests","Germany"
"20670",2024-03-14,"Protests","Germany"
"20671",2024-03-14,"Protests","Germany"
"20672",2024-03-14,"Protests","Germany"
"20673",2024-03-14,"Protests","Germany"
"20674",2024-03-14,"Protests","Germany"
"20675",2024-03-14,"Protests","Germany"
"20676",2024-03-14,"Protests","Germany"
"20677",2024-03-14,"Riots","Germany"
"20678",2024-03-15,"Protests","Germany"
"20679",2024-03-15,"Strategic developments","Germany"
"20680",2024-03-15,"Protests","Germany"
"20681",2024-03-15,"Protests","Germany"
"20682",2024-03-15,"Protests","Germany"
"20683",2024-03-15,"Protests","Germany"
"20684",2024-03-15,"Protests","Germany"
"20685",2024-03-16,"Protests","Germany"
"20686",2024-03-16,"Protests","Germany"
"20687",2024-03-16,"Protests","Germany"
"20688",2024-03-16,"Protests","Germany"
"20689",2024-03-16,"Protests","Germany"
"20690",2024-03-16,"Protests","Germany"
"20691",2024-03-16,"Protests","Germany"
"20692",2024-03-16,"Protests","Germany"
"20693",2024-03-16,"Protests","Germany"
"20694",2024-03-16,"Protests","Germany"
"20695",2024-03-16,"Protests","Germany"
"20696",2024-03-16,"Protests","Germany"
"20697",2024-03-16,"Protests","Germany"
"20698",2024-03-16,"Protests","Germany"
"20699",2024-03-16,"Protests","Germany"
"20700",2024-03-16,"Protests","Germany"
"20701",2024-03-16,"Protests","Germany"
"20702",2024-03-16,"Protests","Germany"
"20703",2024-03-16,"Protests","Germany"
"20704",2024-03-16,"Protests","Germany"
"20705",2024-03-16,"Protests","Germany"
"20706",2024-03-16,"Protests","Germany"
"20707",2024-03-16,"Protests","Germany"
"20708",2024-03-16,"Protests","Germany"
"20709",2024-03-16,"Protests","Germany"
"20710",2024-03-16,"Protests","Germany"
"20711",2024-03-16,"Protests","Germany"
"20712",2024-03-16,"Riots","Germany"
"20713",2024-03-16,"Protests","Germany"
"20714",2024-03-16,"Protests","Germany"
"20715",2024-03-16,"Protests","Germany"
"20716",2024-03-16,"Protests","Germany"
"20717",2024-03-16,"Protests","Germany"
"20718",2024-03-16,"Protests","Germany"
"20719",2024-03-16,"Protests","Germany"
"20720",2024-03-16,"Protests","Germany"
"20721",2024-03-16,"Protests","Germany"
"20722",2024-03-16,"Protests","Germany"
"20723",2024-03-16,"Protests","Germany"
"20724",2024-03-16,"Protests","Germany"
"20725",2024-03-16,"Protests","Germany"
"20726",2024-03-16,"Protests","Germany"
"20727",2024-03-16,"Protests","Germany"
"20728",2024-03-16,"Protests","Germany"
"20729",2024-03-16,"Protests","Germany"
"20730",2024-03-17,"Protests","Germany"
"20731",2024-03-17,"Protests","Germany"
"20732",2024-03-17,"Protests","Germany"
"20733",2024-03-17,"Protests","Germany"
"20734",2024-03-17,"Protests","Germany"
"20735",2024-03-17,"Protests","Germany"
"20736",2024-03-17,"Protests","Germany"
"20737",2024-03-17,"Protests","Germany"
"20738",2024-03-17,"Protests","Germany"
"20739",2024-03-17,"Protests","Germany"
"20740",2024-03-17,"Protests","Germany"
"20741",2024-03-17,"Protests","Germany"
"20742",2024-03-17,"Protests","Germany"
"20743",2024-03-17,"Protests","Germany"
"20744",2024-03-17,"Protests","Germany"
"20745",2024-03-17,"Protests","Germany"
"20746",2024-03-17,"Protests","Germany"
"20747",2024-03-17,"Protests","Germany"
"20748",2024-03-17,"Protests","Germany"
"20749",2024-03-17,"Strategic developments","Germany"
"20750",2024-03-18,"Protests","Germany"
"20751",2024-03-18,"Protests","Germany"
"20752",2024-03-18,"Protests","Germany"
"20753",2024-03-18,"Protests","Germany"
"20754",2024-03-18,"Protests","Germany"
"20755",2024-03-18,"Protests","Germany"
"20756",2024-03-18,"Protests","Germany"
"20757",2024-03-18,"Protests","Germany"
"20758",2024-03-18,"Protests","Germany"
"20759",2024-03-18,"Protests","Germany"
"20760",2024-03-18,"Protests","Germany"
"20761",2024-03-19,"Protests","Germany"
"20762",2024-03-19,"Protests","Germany"
"20763",2024-03-19,"Protests","Germany"
"20764",2024-03-19,"Protests","Germany"
"20765",2024-03-19,"Protests","Germany"
"20766",2024-03-19,"Protests","Germany"
"20767",2024-03-19,"Protests","Germany"
"20768",2024-03-20,"Protests","Germany"
"20769",2024-03-20,"Protests","Germany"
"20770",2024-03-20,"Protests","Germany"
"20771",2024-03-20,"Protests","Germany"
"20772",2024-03-20,"Protests","Germany"
"20773",2024-03-20,"Protests","Germany"
"20774",2024-03-20,"Protests","Germany"
"20775",2024-03-20,"Protests","Germany"
"20776",2024-03-20,"Protests","Germany"
"20777",2024-03-20,"Protests","Germany"
"20778",2024-03-20,"Protests","Germany"
"20779",2024-03-20,"Protests","Germany"
"20780",2024-03-21,"Protests","Germany"
"20781",2024-03-21,"Protests","Germany"
"20782",2024-03-21,"Protests","Germany"
"20783",2024-03-21,"Protests","Germany"
"20784",2024-03-21,"Protests","Germany"
"20785",2024-03-21,"Protests","Germany"
"20786",2024-03-21,"Protests","Germany"
"20787",2024-03-21,"Protests","Germany"
"20788",2024-03-21,"Protests","Germany"
"20789",2024-03-21,"Protests","Germany"
"20790",2024-03-21,"Protests","Germany"
"20791",2024-03-21,"Riots","Germany"
"20792",2024-03-21,"Protests","Germany"
"20793",2024-03-21,"Protests","Germany"
"20794",2024-03-21,"Protests","Germany"
"20795",2024-03-21,"Protests","Germany"
"20796",2024-03-22,"Protests","Germany"
"20797",2024-03-22,"Protests","Germany"
"20798",2024-03-22,"Protests","Germany"
"20799",2024-03-22,"Protests","Germany"
"20800",2024-03-22,"Protests","Germany"
"20801",2024-03-22,"Protests","Germany"
"20802",2024-03-22,"Protests","Germany"
"20803",2024-03-22,"Protests","Germany"
"20804",2024-03-22,"Protests","Germany"
"20805",2024-03-22,"Strategic developments","Germany"
"20806",2024-03-22,"Protests","Germany"
"20807",2024-03-22,"Protests","Germany"
"20808",2024-03-22,"Protests","Germany"
"20809",2024-03-22,"Protests","Germany"
"20810",2024-03-22,"Protests","Germany"
"20811",2024-03-22,"Protests","Germany"
"20812",2024-03-22,"Protests","Germany"
"20813",2024-03-22,"Protests","Germany"
"20814",2024-03-23,"Protests","Germany"
"20815",2024-03-23,"Protests","Germany"
"20816",2024-03-23,"Protests","Germany"
"20817",2024-03-23,"Protests","Germany"
"20818",2024-03-23,"Protests","Germany"
"20819",2024-03-23,"Protests","Germany"
"20820",2024-03-23,"Protests","Germany"
"20821",2024-03-23,"Protests","Germany"
"20822",2024-03-23,"Protests","Germany"
"20823",2024-03-23,"Protests","Germany"
"20824",2024-03-23,"Protests","Germany"
"20825",2024-03-23,"Protests","Germany"
"20826",2024-03-23,"Protests","Germany"
"20827",2024-03-23,"Protests","Germany"
"20828",2024-03-23,"Protests","Germany"
"20829",2024-03-23,"Protests","Germany"
"20830",2024-03-23,"Protests","Germany"
"20831",2024-03-23,"Protests","Germany"
"20832",2024-03-23,"Protests","Germany"
"20833",2024-03-23,"Protests","Germany"
"20834",2024-03-23,"Protests","Germany"
"20835",2024-03-23,"Protests","Germany"
"20836",2024-03-23,"Riots","Germany"
"20837",2024-03-23,"Protests","Germany"
"20838",2024-03-23,"Protests","Germany"
"20839",2024-03-23,"Protests","Germany"
"20840",2024-03-23,"Protests","Germany"
"20841",2024-03-24,"Protests","Germany"
"20842",2024-03-24,"Protests","Germany"
"20843",2024-03-24,"Strategic developments","Germany"
"20844",2024-03-24,"Protests","Germany"
"20845",2024-03-24,"Protests","Germany"
"20846",2024-03-24,"Protests","Germany"
"20847",2024-03-24,"Protests","Germany"
"20848",2024-03-24,"Protests","Germany"
"20849",2024-03-24,"Protests","Germany"
"20850",2024-03-24,"Protests","Germany"
"20851",2024-03-24,"Protests","Germany"
"20852",2024-03-25,"Protests","Germany"
"20853",2024-03-25,"Protests","Germany"
"20854",2024-03-25,"Protests","Germany"
"20855",2024-03-25,"Protests","Germany"
"20856",2024-03-25,"Violence against civilians","Germany"
"20857",2024-03-25,"Protests","Germany"
"20858",2024-03-26,"Protests","Germany"
"20859",2024-03-26,"Protests","Germany"
"20860",2024-03-26,"Riots","Germany"
"20861",2024-03-26,"Protests","Germany"
"20862",2024-03-26,"Protests","Germany"
"20863",2024-03-26,"Protests","Germany"
"20864",2024-03-26,"Protests","Germany"
"20865",2024-03-26,"Riots","Germany"
