report_id,coder_id,article_id,city,event_date,side,tactics,participants,num_participants,part_violence,police_eng,end_activity,dist_cause,slogans
1510,03,1535974862Kassel_article_178,Kassel,2014-12-01,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1511,03,1535974313Kassel_article_152,Kassel,2014-12-20,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1512,03,1535974121Kassel_article_143,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,165,NA,NA,NA,NA,NA
1513,03,1535974121Kassel_article_143,Kassel,2014-12-22,anti-pegida,demonstration,NA,2000,NA,NA,NA,NA,NA
1514,03,1535974080Kassel_article_141,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,165,NA,0,NA,NA,NA
1515,03,1535974080Kassel_article_141,Kassel,2014-12-22,anti-pegida,demonstration,Ausländerrat Kassel;parties;human rights organizations;churches;university groups,2000,0,0,NA,NA,NA
1516,03,1535974069Kassel_article_140,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,165,NA,NA,NA,NA,NA
1517,03,1535974069Kassel_article_140,Kassel,2014-12-22,anti-pegida,demonstration,NA,2000,NA,NA,NA,NA,NA
1518,03,1535974058Kassel_article_139,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,165,NA,NA,NA,NA,NA
1519,03,1535974058Kassel_article_139,Kassel,2014-12-22,anti-pegida,demonstration,NA,2000,NA,NA,NA,NA,NA
1520,03,1535973980Kassel_article_138,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,165,NA,0,NA,NA,NA
1521,03,1535973980Kassel_article_138,Kassel,2014-12-22,anti-pegida,demonstration,NA,2000,NA,0,NA,NA,NA
1522,03,1535973949Kassel_article_137,Kassel,2014-12-22,pro-pegida,demonstration,Kagida,NA,NA,NA,NA,NA,NA
1523,03,1535973949Kassel_article_137,Kassel,2014-12-22,anti-pegida,demonstration,NA,2000,NA,NA,NA,NA,NA
1524,03,1535973883Kassel_article_134,Kassel,2015-01-05,pro-pegida,demonstration,Kagida,200,NA,NA,NA,NA,NA
1525,03,1535973883Kassel_article_134,Kassel,2015-01-05,anti-pegida,demonstration,NA,250,NA,NA,NA,NA,NA
1526,03,1535973756Kassel_article_128,Kassel,2015-01-19,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
1527,03,1535973670Kassel_article_124,Kassel,2015-01-19,pro-pegida,demonstration,Kagida,200,NA,0,NA,NA,NA
1528,03,1535973670Kassel_article_124,Kassel,2015-01-19,anti-pegida,demonstration,NA,550,NA,0,NA,NA,NA
1529,03,1535973649Kassel_article_123,Kassel,2015-01-19,pro-pegida,demonstration,Kagida,200,NA,0,NA,NA,NA
1530,03,1535973649Kassel_article_123,Kassel,2015-01-19,anti-pegida,demonstration,NA,550,NA,0,NA,NA,NA
1531,03,1535973515Kassel_article_117,Kassel,2015-02-01,pro-pegida,demonstration,Kagida,56,NA,0,NA,NA,NA
1532,03,1535973515Kassel_article_117,Kassel,2015-02-01,anti-pegida,demonstration,NA,170,NA,0,NA,NA,NA
1533,03,1535973492Kassel_article_116,Kassel,2015-02-02,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1534,03,1535973472Kassel_article_115,Kassel,2015-02-02,anti-pegida,demonstration;whistles,NA,NA,NA,NA,NA,NA,NA
1535,03,1535973450Kassel_article_114,Kassel,2015-02-02,anti-pegida,demonstration,Regierung Hessen,2000,NA,NA,NA,NA,NA
1536,03,1535973023Kassel_article_95,Kassel,2015-02-23,pro-pegida,demonstration,Pegida,60,NA,NA,NA,NA,NA
1537,03,1535985300Wiesbaden_article_260,Wiesbaden,2015-01-19,anti-pegida,demonstration,NA,10000,NA,NA,NA,NA,Je suis Flüchtling
1538,03,1535984993Wiesbaden_article_247,Wiesbaden,2015-01-19,anti-pegida,demonstration,Stadt Wiesbaden;Wiesbadener Bündnis für Demokratie;churches;parties;unions;associations;SPD;Die Grünen;Landtag Hessen;Stadtrat Wiesbaden;Municipal Jobcenter;Youth Parliament;Consortum of Muslim Communities Wiesbaden;DGB;Sinti-Union Hessen;Turkish Community,8000,NA,0,NA,NA,Gegen Ausgrenzung und Fremdenhass
1539,03,1535984882Wiesbaden_article_242,Wiesbaden,2015-01-19,anti-pegida,demonstration,NA,10000,NA,NA,NA,NA,NA
1540,03,1535984859Wiesbaden_article_241,Wiesbaden,2015-01-19,anti-pegida,demonstration,Stadt Wiesbaden;SPD;churches;jewish community;unions;parties;Consortium of Muslim Communities Wiesbaden;Turkish Community,10000,NA,NA,NA,NA,NA
1541,03,1535984836Wiesbaden_article_240,Wiesbaden,2015-01-19,anti-pegida,demonstration,NA,10000,NA,NA,NA,NA,NA
1542,03,1535984812Wiesbaden_article_239,Wiesbaden,2015-01-19,anti-pegida,demonstration,NA,10000,NA,NA,NA,NA,NA
1543,03,1529494087Düsseldorf_article_1044,Düsseldorf,2014-12-08,pro-pegida,demonstration,Pegida;far-right parties,450,NA,0,NA,NA,NA
1544,03,1529494087Düsseldorf_article_1044,Düsseldorf,2014-12-08,anti-pegida,demonstration,leftist autonomists,1100,NA,0,NA,NA,NA
1545,03,1529494041Düsseldorf_article_1042,Düsseldorf,2014-12-08,anti-pegida,demonstration,parties;unions;churches;leftist groups,NA,NA,NA,NA,NA,NA
1546,03,1529494019Düsseldorf_article_1041,Düsseldorf,2014-12-08,pro-pegida,demonstration,NA,400,NA,NA,NA,NA,NA
1547,03,1529494019Düsseldorf_article_1041,Düsseldorf,2014-12-08,anti-pegida,demonstration,NA,1100,NA,NA,NA,NA,NA
1548,03,1529493998Düsseldorf_article_1040,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,450,NA,0,NA,NA,NA
1549,03,1529493998Düsseldorf_article_1040,Düsseldorf,2014-12-08,anti-pegida,demonstration;blockade,Stadt Düsseldorf;SPD;Die Grünen;FDP;churches;DGB,750,NA,0,NA,NA,NA
1550,03,1529493949Düsseldorf_article_1037,Düsseldorf,2014-12-09,pro-pegida,demonstration,Dügida,450,NA,0,NA,NA,NA
1551,03,1529493949Düsseldorf_article_1037,Düsseldorf,2014-12-09,anti-pegida,demonstration;blockade,Stay;SPD;Die Grünen;Piratenpartei;Düsseldorfer Appell;unions;churches,750,NA,0,NA,NA,Mit Freuden entschieden sein;Mit Freunden verschieden sein;Wir sind alle NRW
1552,03,1529493926Düsseldorf_article_1036,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,400,NA,NA,NA,NA,NA
1553,03,1529493926Düsseldorf_article_1036,Düsseldorf,2014-12-08,anti-pegida,demonstration,NA,1100,NA,NA,NA,NA,NA
1554,03,1529493882Düsseldorf_article_1034,Düsseldorf,2014-12-08,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
1555,03,1529493856Düsseldorf_article_1033,Düsseldorf,2014-12-08,pro-pegida,demonstration,Pegida;right-wing extremists,400,NA,0,NA,NA,NA
1556,03,1529493856Düsseldorf_article_1033,Düsseldorf,2014-12-08,anti-pegida,demonstration,leftist autonomists,1100,NA,0,NA,NA,NA
1557,03,1529493787Düsseldorf_article_1030,Düsseldorf,2014-12-09,pro-pegida,demonstration,Dügida,NA,NA,NA,NA,NA,NA
1558,03,1529493729Düsseldorf_article_1028,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,400,NA,0,NA,NA,NA
1559,03,1529493729Düsseldorf_article_1028,Düsseldorf,2014-12-08,anti-pegida,demonstration,Landtag Nordrhein-Westfalen;Stadt Düsseldorf;SPD;parties;churches;unions;migrant associations,400,NA,0,NA,NA,NA
1560,03,1529493707Düsseldorf_article_1027,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,500,0,0,NA,NA,NA
1561,03,1529493707Düsseldorf_article_1027,Düsseldorf,2014-12-08,anti-pegida,demonstration,parties;churches;unions;migrant associations;Landtag Nordrhein-Westfalen;Stadt Düsseldorf;SPD,700,0,0,NA,NA,NA
1562,03,1529493243Düsseldorf_article_1011,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,NA,NA,NA,NA,NA,NA
1563,03,1529493173Düsseldorf_article_1008,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,NA,0,0,NA,NA,Wir sind das Volk;Ahu;Deutsche Presse auf die Fresse
1564,03,1529493073Düsseldorf_article_1004,Düsseldorf,2014-12-08,anti-pegida,demonstration,associations;churches;parties,NA,0,0,NA,NA,NA
1565,03,1529492957Düsseldorf_article_999,Düsseldorf,2014-12-08,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
1566,03,1529492869Düsseldorf_article_995,Düsseldorf,2014-12-08,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
1567,03,1529492707Düsseldorf_article_988,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,450,NA,0,NA,NA,NA
1568,03,1529492641Düsseldorf_article_985,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,450,NA,0,NA,NA,NA
1569,03,1529492550Düsseldorf_article_981,Düsseldorf,2014-12-08,pro-pegida,demonstration,Dügida,450,NA,0,NA,NA,NA
1570,03,1529489056Düsseldorf_article_843,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5000,NA,NA,NA,NA,NA
1571,03,1529489034Düsseldorf_article_842,Düsseldorf,2015-01-12,pro-pegida,demonstration;drowning,Dügida,150,NA,NA,NA,NA,Wir sind das Volk!;Deutschland!
1572,03,1529489034Düsseldorf_article_842,Düsseldorf,2015-01-12,anti-pegida,demonstration;drowning,NA,5500,4,NA,NA,NA,Nazis raus!
1573,03,1529489010Düsseldorf_article_841,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,150,NA,NA,NA,NA,NA
1574,03,1529489010Düsseldorf_article_841,Düsseldorf,2015-01-12,anti-pegida,demonstration,Stadt Düsseldorf;students;parties;families;Fortuna Düsseldorf fans,5500,NA,NA,NA,NA,"Wir sind Charlie. Wir sind nicht Pegida;Toleranz statt Angst;Düsseldorf gegen Dummheit;Wir sind Düsseldorf, wir sind NRW."
1575,03,1529488965Düsseldorf_article_839,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,150,NA,NA,NA,NA,NA
1576,03,1529488965Düsseldorf_article_839,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Stadt Düsseldorf;unions;churches,5500,NA,NA,NA,NA,NA
1577,03,1529488920Düsseldorf_article_837,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida;hooligans,150,NA,0,1,counter-demonstrators,"Wir sind das Volk;Wir wollen keine Salafisten-Schweine;Deutsche Presse, halt die Fresse"
1578,03,1529488920Düsseldorf_article_837,Düsseldorf,2015-01-12,anti-pegida,demonstration;blockade;darkening,NA,NA,NA,0,NA,NA,Nazis raus
1579,03,1529488818Düsseldorf_article_833,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,300,NA,0,NA,NA,NA
1580,03,1529488818Düsseldorf_article_833,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Düsseldorfer Appell;Stadt Düsseldorf;Regierung Nordrhein-Westfalen;cultural institutions;sport clubs;SPD;CDU;FDP;Die Grünen;churches;jewish community;muslims;Landtag Nordrhein-Westfalen,5500,NA,0,NA,NA,NA
1581,03,1529488685Düsseldorf_article_827,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida;PRO NRW;Die Rechte,220,NA,0,1,counter-demonstrators,NA
1582,03,1529488685Düsseldorf_article_827,Düsseldorf,2015-01-14,anti-pegida,demonstration,Düsseldorfer Appell;parties;unions;sport clubs;faith communities;cultural institutions;Stadt Düsseldorf;SPD;IG Metall;Circle of the Muslims of Düsseldorf,3500,NA,0,NA,NA,NA
1583,03,1529488685Düsseldorf_article_827,Düsseldorf,2015-01-12,anti-pegida,demonstration;blockade,Düsseldorf stellt sich quer,2000,2,0,NA,NA,NA
1584,03,1529488663Düsseldorf_article_826,Düsseldorf,2015-01-13,pro-pegida,demonstration,Pegida,200,NA,NA,NA,NA,NA
1585,03,1529488663Düsseldorf_article_826,Düsseldorf,2015-01-13,anti-pegida,demonstration,NA,5000,NA,NA,NA,NA,NA
1586,03,1529488642Düsseldorf_article_825,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,350,NA,NA,NA,NA,NA
1587,03,1529488642Düsseldorf_article_825,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5000,NA,NA,NA,NA,NA
1588,03,1529488620Düsseldorf_article_824,Düsseldorf,2015-01-13,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1589,03,1529488620Düsseldorf_article_824,Düsseldorf,2015-01-13,anti-pegida,demonstration,NA,5500,NA,0,NA,NA,NA
1590,03,1529488598Düsseldorf_article_823,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1591,03,1529488598Düsseldorf_article_823,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5500,NA,0,NA,NA,NA
1592,03,1529488575Düsseldorf_article_822,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida;PRO NRW,350,NA,0,NA,NA,NA
1593,03,1529488575Düsseldorf_article_822,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Landtag Nordrhein-Westfalen;SPD;opera;museums;Sound Hall;Stadt Düsseldorf;parties;unions;christian organizations;refugee organizations,5500,2,0,NA,NA,Wir sind Charlie -  Wir sind nicht Pegida;Humanität -  Respekt -  Vielfalt;Toleranz statt Angst;NRW ist bunt;Rassismus führt zum Verlust des Mitgefühls
1594,03,1529488530Düsseldorf_article_820,Düsseldorf,2015-01-13,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1595,03,1529488530Düsseldorf_article_820,Düsseldorf,2015-01-13,anti-pegida,demonstration,NA,5500,NA,0,NA,NA,NA
1596,03,1529488508Düsseldorf_article_819,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1597,03,1529488508Düsseldorf_article_819,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5500,NA,0,NA,NA,NA
1598,03,1529488438Düsseldorf_article_816,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,350,NA,NA,NA,NA,NA
1599,03,1529488438Düsseldorf_article_816,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5000,NA,NA,NA,NA,NA
1600,03,1529488416Düsseldorf_article_815,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,NA,NA,NA,NA,NA,NA
1601,03,1529488416Düsseldorf_article_815,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Stadt Düsseldorf,NA,NA,NA,NA,NA,NA
1602,03,1529488393Düsseldorf_article_814,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,NA,NA,NA,NA,NA,NA
1603,03,1529488393Düsseldorf_article_814,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1604,03,1529488371Düsseldorf_article_813,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida;neonazis,NA,NA,0,1,counter-protester,NA
1605,03,1529488371Düsseldorf_article_813,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening;blockade,NA,NA,2,0,NA,NA,NA
1606,03,1529488349Düsseldorf_article_812,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,200,NA,NA,NA,NA,NA
1607,03,1529488349Düsseldorf_article_812,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Stadt Düsseldorf;SPD;Sound Hall;television tower,3000,NA,NA,NA,NA,NA
1608,03,1529488324Düsseldorf_article_811,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,150,NA,0,NA,NA,NA
1609,03,1529488324Düsseldorf_article_811,Düsseldorf,2015-01-12,anti-pegida,demonstration;darkening,Stadt Düsseldorf,5000,NA,0,NA,NA,NA
1610,03,1529488277Düsseldorf_article_809,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1611,03,1529488277Düsseldorf_article_809,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,NA,0,0,NA,NA,NA
1612,03,1529488277Düsseldorf_article_809,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,NA,2,0,NA,NA,NA
1613,03,1529488131Düsseldorf_article_803,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida;right-wing extremists;NPD;Die Rechte,300,NA,0,NA,NA,NA
1614,03,1529488131Düsseldorf_article_803,Düsseldorf,2015-01-12,anti-pegida,demonstration,Düsseldorfer Appell,3500,NA,0,NA,NA,NA
1615,03,1529488131Düsseldorf_article_803,Düsseldorf,2015-01-12,anti-pegida,demonstration,Düsseldorf stellt sich quer,2000,NA,0,NA,NA,NA
1616,03,1529487749Düsseldorf_article_786,Düsseldorf,2015-01-12,pro-pegida,demonstration,Dügida,350,NA,0,NA,NA,NA
1617,03,1529487749Düsseldorf_article_786,Düsseldorf,2015-01-12,anti-pegida,demonstration,NA,5000,NA,0,NA,NA,NA
1618,03,1529486745Düsseldorf_article_747,Düsseldorf,2015-01-19,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
1619,03,1529486745Düsseldorf_article_747,Düsseldorf,2015-01-19,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1620,03,1529486571Düsseldorf_article_739,Düsseldorf,2015-01-19,pro-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1621,03,1529486571Düsseldorf_article_739,Düsseldorf,2015-01-19,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1622,03,1529486526Düsseldorf_article_737,Düsseldorf,2015-01-20,pro-pegida,demonstration,Dügida;PRO NRW,160,NA,NA,NA,NA,"Wer Deutschland nicht liebt, soll Deutschland verlassen"
1623,03,1529486526Düsseldorf_article_737,Düsseldorf,2015-01-20,anti-pegida,demonstration,Die Grünen;Regierung Nordrhein-Westfalen;churches,1000,NA,NA,NA,NA,NA
1624,03,1529486378Düsseldorf_article_731,Düsseldorf,2015-01-20,pro-pegida,demonstration,Dügida;PRO NRW,160,0,0,NA,NA,Wir sind das Volk
1625,03,1529486378Düsseldorf_article_731,Düsseldorf,2015-01-20,anti-pegida,demonstration,Düsseldorfer Appell;churches,1000,0,0,NA,NA,NA
1626,03,1529486305Düsseldorf_article_728,Düsseldorf,2015-01-19,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1627,03,1529486166Düsseldorf_article_722,Düsseldorf,2015-01-19,pro-pegida,demonstration,Dügida,1500,NA,NA,NA,NA,NA
1628,03,1529486166Düsseldorf_article_722,Düsseldorf,2015-01-19,anti-pegida,demonstration,Die Grünen;Regierung Nordrhein-Westfalen;,120,NA,NA,NA,NA,NA
1629,03,1529486121Düsseldorf_article_720,Düsseldorf,2015-01-19,pro-pegida,demonstration,Dügida;PRO NRW,NA,NA,0,NA,NA,NA
1630,03,1529486121Düsseldorf_article_720,Düsseldorf,2015-01-19,anti-pegida,demonstration,NA,NA,NA,0,NA,NA,NA
1631,03,1529486098Düsseldorf_article_719,Düsseldorf,2015-01-19,pro-pegida,demonstration,Dügida,120,NA,0,NA,NA,NA
1632,03,1529486098Düsseldorf_article_719,Düsseldorf,2015-01-19,anti-pegida,demonstration,Die Grünen;Regierung Nordrhein-Westfalen;Düsseldorfer Appell;churches,1500,NA,0,NA,NA,NA
1633,03,1529485567Düsseldorf_article_696,Düsseldorf,2015-01-19,pro-pegida,demonstration,NA,150,NA,NA,NA,NA,NA
1634,03,1529485567Düsseldorf_article_696,Düsseldorf,2015-01-19,anti-pegida,demonstration,NA,1000,NA,NA,NA,NA,NA
1635,03,1529485544Düsseldorf_article_695,Düsseldorf,2015-01-19,pro-pegida,demonstration,NA,150,NA,NA,NA,NA,NA
1636,03,1529485521Düsseldorf_article_694,Düsseldorf,2015-01-20,pro-pegida,demonstration,NA,150,NA,NA,NA,NA,NA
1637,03,1529484794Düsseldorf_article_663,Düsseldorf,2015-01-26,pro-pegida,demonstration,Dügida,110,NA,0,NA,NA,NA
1638,03,1529484794Düsseldorf_article_663,Düsseldorf,2015-01-26,anti-pegida,demonstration,NA,600,NA,0,NA,NA,NA
1639,03,1529484536Düsseldorf_article_661,Düsseldorf,2015-01-27,pro-pegida,demonstration,Pegida;right-wing extremists,100,NA,NA,NA,NA,NA
1640,03,1529484536Düsseldorf_article_661,Düsseldorf,2015-01-27,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1641,03,1529484512Düsseldorf_article_660,Düsseldorf,2015-01-27,pro-pegida,demonstration,Pegida;right-wing extremists,100,NA,NA,NA,NA,NA
1642,03,1529484512Düsseldorf_article_660,Düsseldorf,2015-01-27,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
1643,03,1529484489Düsseldorf_article_659,Düsseldorf,2015-01-26,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1644,03,1529484489Düsseldorf_article_659,Düsseldorf,2015-01-26,anti-pegida,demonstration,NA,NA,NA,0,NA,NA,NA
1645,03,1529483360Düsseldorf_article_617,Düsseldorf,2015-02-02,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1646,03,1529483360Düsseldorf_article_617,Düsseldorf,2015-02-02,anti-pegida,demonstration;blockade,NA,NA,NA,2,NA,NA,"Humanität, Respekt, Vielfalt"
1647,03,1529483338Düsseldorf_article_616,Düsseldorf,2015-02-02,pro-pegida,demonstration,Pegida,80,NA,NA,NA,NA,NA
1648,03,1529483338Düsseldorf_article_616,Düsseldorf,2015-02-02,anti-pegida,demonstration,NA,800,NA,NA,NA,NA,NA
1649,03,1529483212Düsseldorf_article_611,Düsseldorf,2015-02-02,pro-pegida,demonstration,Dügida;Kögida;Duigida;neonazis;hooligans;PRO NRW;NPD,NA,NA,0,NA,NA,NA
1650,03,1529418546Düsseldorf_article_553,Düsseldorf,2015-02-26,pro-pegida,demonstration,Pegida NRW;right-wing extremists,50,NA,0,2,march prohibited by police,NA
1651,03,1529418546Düsseldorf_article_553,Düsseldorf,2015-02-26,anti-pegida,demonstration;blockade,Düsseldorfer Appell;jewish community,800,NA,0,NA,NA,NA
1652,03,1529417301Düsseldorf_article_516,Düsseldorf,2015-02-23,pro-pegida,demonstration,Dügida,NA,NA,0,NA,NA,NA
1653,03,1529417301Düsseldorf_article_516,Düsseldorf,2015-02-23,anti-pegida,demonstration,Düsseldorf stellt sich quer,NA,NA,0,NA,march slowed down because route crossed Dügida's route,NA
1654,03,1529417232Düsseldorf_article_513,Düsseldorf,2015-02-25,pro-pegida,demonstration,Pegida;PI-News,50,0,0,2,march prohibited by police,NA
1655,03,1529417232Düsseldorf_article_513,Düsseldorf,2015-02-25,anti-pegida,demonstration;blockade;concerts,jewish community;musicians;Düsseldorfer Appell,700,0,0,NA,NA,NA
1656,03,1529417209Düsseldorf_article_512,Düsseldorf,2015-02-26,pro-pegida,demonstration,Pegida,50,0,0,NA,NA,NA
1657,03,1529417209Düsseldorf_article_512,Düsseldorf,2015-02-26,anti-pegida,demonstration,NA,700,0,0,NA,NA,NA
1658,03,1529417161Düsseldorf_article_510,Düsseldorf,2015-02-25,pro-pegida,demonstration,Pegida,50,NA,0,NA,NA,NA
1659,03,1529417161Düsseldorf_article_510,Düsseldorf,2015-02-25,anti-pegida,demonstration;concerts,NA,700,NA,0,NA,NA,NA
1660,03,1529416379Düsseldorf_article_484,Düsseldorf,2015-02-26,pro-pegida,demonstration,Pegida NRW;right-wing extremists,50,NA,0,2,march prohibited by police,NA
